Address,Old_Address,Latitude,Longitude,GeoAddress
150 Laser  Court  11788,"150 Laser Court , Hauppage NY. 11788",40.811981450000005,-73.26362633552637,"150, Laser Court, Hauppauge, Suffolk County, New York, 11788, United States"
151   Street  10001,"151 West   25th  Street   9th Floor, New York, NY 10001",49.1665482,-122.804149,"151 Street, Fleetwood, Surrey, British Columbia, V3R 4E0, Canada"
"10 Bank  Street, 10606","10 Bank Street, Suite 550, White Plains, NY 10606",41.03002138461004,-73.7742465723632,"10, Bank Street, White Plains, Westchester County, New York, 10606, United States"
"27-08 42nd  Road, 11101","27-08 42nd Road, Long Isand City, NY  11101",40.7491002,-73.9403734229831,"27-08, 42nd Road, Court Square, Queens, Queens County, New York, 11101, United States"
"35 Pinelawn  Road, 11747","35 Pinelawn Road, Ste#209E, Melville, NY  11747",40.787386865853655,-73.41422173170731,"35, Pinelawn Road, Melville, Suffolk County, New York, 11747, United States"
"48 Wall  Street, 10006","48 Wall Street, 16th Floor, NY, NY 10006",40.706472000000005,-74.00911875691584,"Bank of New York Building, 48, Wall Street, Financial District, Manhattan, New York County, New York, 10005, United States"
"19 34th  Street, 10001","19 West 34th Street, Suite 1022, New York, NY 10001",40.7602402,-73.92322617308496,"32-19, 34th Street, Queens, Queens County, New York, 11106, United States"
"300 Industry  Drive, 15275","300 Industry Drive, Pittsburgh,  PA  15275",40.4581003,-80.1992433,"Industry Drive, RIDC Park West, Findlay Township, Allegheny County, Pennsylvania, 15275, United States"
"270 2nd  Street, 10009","270 East 2nd Street, NY, NY 10009",40.67399413253012,-73.98422168674698,"270, 2nd Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States"
4403 15TH  AVENUE  11219,4403  15TH AVENUE   #169  BROOKLYN NY 11219,40.634927950000005,-73.98475285038158,"4403, 15th Avenue, Parkville, Brooklyn, Kings County, New York, 11219, United States"
"12527 129th  Street, ","12527     129th Street,   Edmonton  Alberta, Canada     T5L1H7",40.792431,-73.838888,"129th Street, Silverpointe Estates, College Point, Queens, Queens County, New York, 11356, United States"
 HAMILTON  AVENUE  11232,DBA BRUNO PONTIAC BUICK GMC 435 HAMILTON AVENUE BROOKLYN NY 11232,40.6779631,-74.0030871,"Hamilton Avenue, Red Hook, Brooklyn, Kings County, New York, 112321, United States"
"31 31st  Street, 10001","31 Penn Plaza, 132 West 31st Street, Suite 301, New York, NY 10001",40.7623557,-73.9253272,"Daly's Pub, 31-86, 31st Street, Queens, Queens County, New York, 11106, United States"
"115 27th  Street, 10001","115 West 27th Street, 9th Floor; New York, N.Y. 10001",40.66030714285714,-74.00058371428572,"115, 27th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"545 34  Street, 10001","545 West 34 Street, New York, NY 10001",40.7332796,-73.9909401,"Strand Bookstore, 828, Broadway, Washington Square Village, Greenwich Village, Manhattan, New York County, New York, 10003, United States"
"123 47Th  Street, 11232","123  47Th Street, P. O. Box 320187, Brooklyn, N.Y.  11232",40.651888400000004,-74.01655889001228,"123, 47th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"224 Centre  Street, 10013","224 Centre Street, Fifth Floor New York, NY 10013",40.7195605,-73.9985449,"224, Centre Street, Little Italy, Manhattan, New York County, New York, 10013, United States"
75 Orville  Dr  11716,"75 Orville Dr Ste-2, Bohemia, NY 11716",40.77714605,-73.1014552,"75, Orville Drive, Suffolk County, New York, 11716, United States"
110 Parkway  Drive  11788,"110 Parkway Drive South, Suite A,  Hauppauge, NY  11788",14.5532821,121.0262585,"Parkway Drive, Ayala Center Makati, Makati 1st District, Makati, 1224, Luzon"
"153-20 Conduit  Avenue, 11434","153-20 South Conduit Avenue, Jamaica,   NY  11434",40.6666138,-73.7983834,"North Conduit Avenue, Queens, Queens County, New York, 11434, United States"
" Chapel  Road, 70744","P.O. BOX 249, 27855 James Chapel Road, Holden,  LA  70744",30.4751307,-90.630095,"James Chapel Road North, Livingston Parish, Louisiana, 70744, United States"
"4079 East  Court, 49546","4079 Park East Court, Grand Rapids, MI  49546",42.8810417,-85.5264011,"E, 48th Street Southeast, Cascade Charter Township, Kent County, Michigan, 49512, United States"
"1690 Britain, Farmington,  Avenue,,  CT  06032","1690 New Britain Avenue, P.O. Box 4066, Farmington, CT  06032",41.7075466,-72.8614304,"1690, New Britain Avenue, Farmington Station, Farmington, Hartford County, Connecticut, 06032, United States"
16 EBO  Road  10509,"16 MT EBO Road South, Brewster, NY 10509",41.440017266432335,-73.57209154706104,"16, Mount Ebo Road North, Town of Southeast, Putnam County, New York, 10509, United States"
 FLUSHING  AVE  ,"BKLYN NAVY YARD BDG # 293 FLUSHING AVE  and  CUMBERLAND  BKLYN,11",40.7002809,-73.9411682,"Flushing Avenue, Broadway, Brooklyn, Kings County, New York, 11207, United States"
"162 Hill  Road, 10509","162 Prospect Hill Road, Suite 104, Brewster, N.Y. 10509",29.41126615,-98.70001719903793,"Big Wolf Market, 10509, Marbach Road, San Antonio, Bexar County, Texas, 78245, United States"
58 Harrison  Ave  10920,"58 N. Harrison Ave Congers, NY 10920",41.13882154071756,-74.03343424609783,"58, Harrison Avenue, New Square, Town of Ramapo, Rockland County, New York, 10977, United States"
42-27 54TH  ROAD  11378,"42-27 54TH ROAD   MASPETH, NY 11378",40.7299551,-73.9180696,"54th Road, Queens, Queens County, New York, 11378, United States"
 Allen  Street  10002,"2 Allen Street 7th Floor, New York, N.Y. 10002",40.7197339,-73.9902707,"Allen Street, Lower East Side, Manhattan, New York County, New York, 10002, United States"
"100 Syracuse  Court, 08701","100 Syracuse Court, P.O. Box 2069, Lakewood, N.J.  08701",40.072248,-74.182486,"100, Syracuse Court, Lakewood Industrial Park, Lakewood, Ocean County, New Jersey, 08701, United States"
" Elks  Court, 11743","6 Elks Court, Humtington, NY  11743",40.863582,-73.385405,"Elks Court, Suffolk County, New York, 11743, United States"
370 1st  Avenue  10010,"370 1st Avenue STE MC New York, NY  10010",40.73563525,-73.97818329526191,"370, 1st Avenue, Peter Cooper Village, Manhattan, New York County, New York, 10010, United States"
" Dell  Way, 78682","One Dell Way, Rr8-07, Round Rock, TX  78682",30.4868577,-97.6668546,"Dell Way, Dell, Round Rock, Williamson County, Texas, 78664, United States"
"2009 Muliner  Ave, 10462","2009 Muliner Ave, Apt 1 Bronx, NY, 10462",40.851124923076924,-73.86221546153845,"2009, Muliner Avenue, The Bronx, Bronx County, New York, 10462, United States"
"8444 Westpark  Drive, 22102","8444 Westpark Drive, Suite 200, Mclean,  VA  22102",38.9250193,-77.2343727,"Westpark Drive, Ash Grove, Tysons, Fairfax County, Virginia, 22102, United States"
"116 John  Street, 10038","116 John Street, Suite 1406, New York, NY  10038",40.7074899,-74.00589586552672,"116 John Street, 116, John Street, Financial District, Manhattan, New York County, New York, 10038, United States"
"123 47TH  STREET, 11232","123 47TH STREET, P.O. BOX 320187, BROOKLYN, N.Y. 11232",40.651888400000004,-74.01655889001228,"123, 47th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"11277 Park  Drive, 95742","11277 Sunrise Park Drive, Rancho Cordova, CA 95742",38.6427898,-121.2701707,"Park Drive, Fair Oaks, Sacramento County, California, 95628-7416, United States"
"35 Drexel  Drive, 11706","35 Drexel Drive, Bay Shore, NY  11706",40.76117275,-73.26427709384438,"35, Drexel Drive, Suffolk County, New York, 11706, United States"
"7248 Inama  Road, 53583","7248 Inama Road,  Sauk City,        WI                     53583",43.252964193840356,-89.67804991971329,"7248, Inama Road, Town of Roxbury, Dane County, Wisconsin, 53583, United States"
505 Jefferson  Avenue  42012,505 B Jefferson Avenue Secaucus NJ 070942012,40.991073,-91.797235,"Avenue, Jefferson County, Iowa, 52635, United States"
"132 Nassau  Street, 10038","132 Nassau Street, Room 1300, New York, NY  10038",40.7110029,-74.006693,"Petland Discounts, 132, Nassau Street, Financial District, Manhattan, New York County, New York, 10038, United States"
"92 Magnolia  Avenue, 11590","92 Magnolia Avenue, Westbury, NY 11590",40.7561740625,-73.56749562499999,"92, Magnolia Avenue, New Cassel, North Hempstead, Nassau County, New York, 11590, United States"
"86-16 Queens  Boulevard, ","86-16 Queens Boulevard, Suite 207",40.7360465,-73.87729069581786,"86-16, Queens Boulevard, Elmhurst, Queens, Queens County, New York, 11373, United States"
"90-21 144TH  PLACE, 11435","90-21 144TH PLACE, JAMAICA , N.Y.  11435",40.7001874,-73.8098977,"144th Place, Queens, Queens County, New York, 11435, United States"
609-3 ROCK  ROAD  11590,"609-3 CANTIAGUE ROCK ROAD , WESTBURY, NY 11590",40.7747973,-73.55500195823012,"609-3, Cantiague Rock Road, Westbury, Oyster Bay, Nassau County, New York, 11590, United States"
 HAVEN  AVENUE  11050,DISTRIBUTORS INC 40 HAVEN AVENUE PORT WASHINGTON NY 11050,40.825104,-73.687012,"Haven Avenue, Willowdale Terrace, Port Washington, North Hempstead, Nassau County, New York, 11050, United States"
"1655 Imperial  Way, 08086","1655 Imperial Way, Thorofare, NJ 08086",39.8307965522655,-75.20468398446269,"1655, Imperial Way, Gloucester County, New Jersey, 08066, United States"
" Dell  Way, 78682","One Dell Way, Rr8-07, Round Rock, TX  78682",30.4868577,-97.6668546,"Dell Way, Dell, Round Rock, Williamson County, Texas, 78664, United States"
"335 Madison  Avenue, 10017","335 Madison Avenue, 16th Floor, New York, NY 10017",40.753622050000004,-73.97807333162774,"335 Madison Avenue, 335, Madison Avenue, Midtown East, Manhattan, New York County, New York, 10017, United States"
"4000 Legato  Road, 22033","4000 Legato Road, Suite 850 Fairfax, VA 22033",38.865712,-77.366436,"4000, Legato Road, Penderlan, Pender, Fair Oaks, Fairfax County, Virginia, 22033, United States"
1933 1933  Highway  07719,"1933 Highway 35 Suite 356, Wall, New Jersey, 07719",50.8628739,4.5105717,"1933, Tramlaan, Sterrebeek, Zaventem, Halle-Vilvoorde, Vlaams-Brabant, Vlaanderen, 1933, België / Belgique / Belgien"
" DELL  WAY, 78682","ONE DELL WAY, MS RR8-07, ROUND ROCK, TX  78682",30.4868577,-97.6668546,"Dell Way, Dell, Round Rock, Williamson County, Texas, 78664, United States"
"46-27 54th  Road, 11378","46-27 54th Road, Maspeth, New York  11378",40.7309756,-73.92096860000001,"46-27, 54th Road, Queens, Queens County, New York, 11378, United States"
"105 Basking  Ridge, 07920","105 Fieldstone Dr. Basking Ridge, NJ 07920",40.7113801,-74.5553785,"Basking Ridge, Depot Place, Basking Ridge, Bernards Township, Somerset County, New Jersey, 07920, United States"
"10 Squirrelwood  Road, ","10 Squirrelwood Road, Woodlawn Park, NJ 07424-2889",40.98858845037905,-74.52938965310095,"10, Squirrelwood Road, Jefferson Township, Morris County, New Jersey, 07438, United States"
6121 Lincolnia  Road  ,"6121 Lincolnia Road Suite 200, Alexandria, VA 22312-2707",38.81810948162344,-77.13749822856067,"6121, Lincolnia Road, James K. Polk, Alexandria, Virginia, 22312, United States"
"1050 Satellite  Boulevard, 30024","1050 Satellite Boulevard, NW, Suwanee, GA  30024",33.966317,-84.104575,"Satellite Boulevard, Gwinnett County, Georgia, 30099, United States"
"617 Stokes  Road, 08055","617 Stokes Road, Suite 4334, Medford, NJ 08055",39.8729146,-74.8111359,"Papa John's, 617, Stokes Road, Ironstone Village, Medford Lakes, Burlington County, New Jersey, 08055, United States"
1933 1933  Highway  07719,"1933 Highway 35 Suite 356, Wall, New Jersey, 07719",50.8628739,4.5105717,"1933, Tramlaan, Sterrebeek, Zaventem, Halle-Vilvoorde, Vlaams-Brabant, Vlaanderen, 1933, België / Belgique / Belgien"
" DELL  WAY, 78682","ONE DELL WAY, MS RR8-07, ROUND ROCK, TX  78682",30.4868577,-97.6668546,"Dell Way, Dell, Round Rock, Williamson County, Texas, 78664, United States"
2411 Dulles  Corner  20171,"2411 Dulles Corner Park, Herndon VA 20171",38.95097335,-77.42829775733424,"Dulles Corner, 2550, Dulles View Drive, McNair, Fairfax County, Virginia, 20171, United States"
9210 Wyoming  Avenue  55445,"9210 Wyoming Avenue North, Ste 270. Brooklyn Park, MN 55445",45.121834816326526,-93.38161463265307,"9210, Wyoming Avenue North, Wyoming Business Complex, Brooklyn Park, Hennepin County, Minnesota, 55445, United States"
" Henrietta  Street, 11801","1 Henrietta Street,  Hicksville,       NY   11801",40.7600837,-73.5461978,"Henrietta Street, Oyster Bay, Nassau County, New York, 11801, United States"
 Centre  Street  10007,"One Centre Street New York, NY 10007",34.146233,-85.675639,"Centre Street, Centre, Cherokee County, Alabama, 35960, United States"
12887 US  Highway  ,"12887 NW US Highway 441, Alachua, FL, 32615-8503",49.0996212,1.9705457,"Us, Rue de la Gare, La Ferme du Château, Us, Pontoise, Val-d'Oise, Île-de-France, France métropolitaine, 95450, France"
"21 31st  Street, 10001","21 Penn Plaza, 360 West 31st Street, 8th Floor, NY, NY 10001",40.7768596,-73.9095168,"Steinway Branch Queens Borough Public Library, 21-51, 31st Street, Steinway, Queens, Queens County, New York, 11105, United States"
"17 12th  Street, 10014","17 Little West 12th Street, Suite 311, New York, NY 10014",40.7588948,-73.9402124,"37-17, 12th Street, Queensbridge North Houses, Queens, Queens County, New York, 11101, United States"
"355 Center  Drive, ","355 Food Center Drive, Bldg. G-2, Bronx, NY  10474-7000",41.374703795918364,-73.79302112244898,"355, Center Drive, West Mahopac, Town of Carmel, Putnam County, New York, 10541, United States"
" Aerial  Way, ","6 Aerial Way, Syosset, NY",52.2886968,-2.1166464,"Aerial Way, Dodderhill, Wychbold, Wychavon, Worcestershire, West Midlands, England, WR9 7PX, United Kingdom"
"28 FOURTH  STREET,, ALLEY  11581","28 FOURTH STREET, VALLEY STREAM, NY 11581",14.5354073,120.9870996,"The Alley, EDSA Extension, Metropolitan Park, Barangay 76, Zone 10, District 1, Pasay, 1308, Luzon"
"120-30 28th  Avenue, 11354","120-30  28th Avenue, Flushing, NY  11354",40.7730664,-73.8277108,"28th Avenue, Linden Hill, Queens, Queens County, New York, 11354, United States"
"116 John  Street, 10038","116 John Street, Suite 1406, New York, NY  10038",40.7074899,-74.00589586552672,"116 John Street, 116, John Street, Financial District, Manhattan, New York County, New York, 10038, United States"
"1355 MENDON  ROAD, 14506","1355 PITTSFORD- MENDON ROAD, P. O. BOX 471, MENDON, N.Y.  14506",42.9978411,-77.5044401,"Mendon, Monroe County, New York, 14506, United States"
"25 Andrea  Road, 11741","25 Andrea Road, Holbrook, NY  11741",40.7737351,-73.04832872659819,"25, Andrea Road, Suffolk County, New York, 11741, United States"
"555 Fremd  Avenue, 10580","555 Theodore Fremd Avenue, Suite B103, Rye, NY 10580",40.973116125,-73.70271454166667,"555, Theodore Fremd Avenue, Rye, Westchester County, New York, 10580, United States"
"21 31st  Street, ","21 Pennsylvania Plaza at 360 West 31st Street, New York, NY  10001-2727",32.70607014412839,-117.12728627341689,"21, 31st Street, Stockton, San Diego, San Diego County, California, 92102, United States"
"123 47th  Street, 11232","123    47th Street, PO Box  320187, Brooklyn,     NY     11232",40.651888400000004,-74.01655889001228,"123, 47th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"17 American  Boulevard, 12110","17 British American Boulevard, Latham, NY  12110",42.7606092,-73.820761,"17, British American Boulevard, Town of Colonie, Albany County, New York, 12110, United States"
"880 Bay  Road, 11801","880 South Oyster Bay Road, Hicksville, NY  11801",9.9264112,-84.040571,"Calle 77, Villa Freses, Curridabat, Cantón Curridabat, Provincia San José, 11801, Costa Rica"
90  alley  ,"90 E Hawthorne Ave., P O Box 1238, Valley Stream , NY 11582 -1238",37.0360524,30.1870187,"90/AL, 5015. Sokak, Karşıyaka, Korkuteli, Antalya, Akdeniz Bölgesi, 07800, Türkiye"
330  alley  ,"330 Sun Valley Circle, Fenton, MO 63026-4690",-23.8464156,-46.7591441774226,"Colégio Franciscano Santa Clara, 330, Rua Diogo Hoting, Parelheiros, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, 04893-140, Brasil"
"134 Middle  Street, 01852","134 Middle Street, Suite 210 Lowell MA 01852",42.64509476767677,-71.31108882828283,"134, Middle Street, The Acre, Lowell, Middlesex County, Massachusetts, 01852, United States"
"3481 Whitby, High  Lane,,  Ridge, 63049","3481 Whitby Lane, High Ridge,    MO 63049",-31.9310645,116.0054549,"Whitby Pass, High Wycombe, City Of Kalamunda, Western Australia, 6057, Australia"
"255 BYERS  ROAD, ","255 BYERS ROAD, CHESTER SPRINGS, PA 19425-9506",45.40910922761985,-76.68728263722411,"255, Byers Road, Greater Madawaska, Renfrew County, Eastern Ontario, Ontario, Canada"
